barangay_id,barangay_name,crop_id,crop_name,year,season,total_yield,total_area_planted_ha,yield_per_hectare,avg_price_per_kg,expected_revenue
25,San Juan,5,Eggplant,2023,dry,59.39,10.07,5.9,46.72833333333333,275.69716666666665
25,San Juan,5,Eggplant,2023,wet,44.63,15.66,2.85,35.76833333333333,101.93974999999999
26,Santa Filomena (Pob.),1,Rice,2023,wet,83.37,17.92,4.65,34.086666666666666,158.50300000000001
26,Santa Filomena (Pob.),1,Rice,2023,dry,48.53,11.93,4.07,29.81,121.3267
26,Santa Filomena (Pob.),2,Tomato,2023,wet,53.95,10.85,4.97,45.305,225.16584999999998
26,Santa Filomena (Pob.),2,Tomato,2023,dry,48.53,11.2,4.33,45.42666666666667,196.69746666666668
26,Santa Filomena (Pob.),3,Corn,2023,wet,55.18,12.52,4.41,21.715,95.76315
26,Santa Filomena (Pob.),3,Corn,2023,dry,39.58,13.73,2.88,23.861666666666668,68.7216
26,Santa Filomena (Pob.),4,Onion,2023,dry,29.96,8.84,3.39,34.59,117.26010000000002
26,Santa Filomena (Pob.),4,Onion,2023,wet,61.01,19.23,3.17,35.46666666666667,112.42933333333333
26,Santa Filomena (Pob.),5,Eggplant,2023,wet,99.07,17.34,5.71,51.446666666666665,293.7604666666667
26,Santa Filomena (Pob.),5,Eggplant,2023,dry,73.91,19.7,3.75,37.37166666666667,140.14375
27,Santa Ines,1,Rice,2023,dry,147.13,21.93,6.71,44.31,297.3201
27,Santa Ines,1,Rice,2023,wet,106.68,17.85,5.98,25.725,153.83550000000002
27,Santa Ines,2,Tomato,2023,wet,50.42,8.4,6.0,42.46666666666667,254.8
27,Santa Ines,2,Tomato,2023,dry,56.18,11.41,4.92,35.67,175.4964
27,Santa Ines,3,Corn,2023,wet,44.58,7.65,5.83,23.676666666666666,138.03496666666666
27,Santa Ines,3,Corn,2023,dry,124.01,21.6,5.74,21.823333333333334,125.26593333333334
27,Santa Ines,4,Onion,2023,wet,43.85,7.41,5.92,51.585,305.3832
27,Santa Ines,4,Onion,2023,dry,66.43,15.41,4.31,38.255,164.87905
27,Santa Ines,5,Eggplant,2023,dry,35.02,7.21,4.86,52.483333333333334,255.06900000000002
27,Santa Ines,5,Eggplant,2023,wet,55.86,14.14,3.95,45.205,178.55975
28,Santa Ursula,1,Rice,2023,wet,166.44,21.47,7.75,35.791666666666664,277.38541666666663
28,Santa Ursula,1,Rice,2023,dry,56.96,14.74,3.86,33.67333333333333,129.97906666666665
28,Santa Ursula,2,Tomato,2023,dry,99.44,17.36,5.73,32.175,184.36275
28,Santa Ursula,2,Tomato,2023,wet,56.36,15.47,3.64,55.775,203.02100000000002
28,Santa Ursula,3,Corn,2023,wet,47.3,8.68,5.45,22.476666666666667,122.49783333333333
28,Santa Ursula,3,Corn,2023,dry,119.41,21.32,5.6,22.296666666666667,124.86133333333332
28,Santa Ursula,4,Onion,2023,wet,87.53,16.87,5.19,39.85666666666667,206.85610000000003
28,Santa Ursula,4,Onion,2023,dry,37.7,9.76,3.86,41.086666666666666,158.59453333333332
28,Santa Ursula,5,Eggplant,2023,wet,84.34,15.19,5.55,46.48,257.964
28,Santa Ursula,5,Eggplant,2023,dry,41.22,11.35,3.63,47.34,171.8442
29,Santo Cristo,1,Rice,2023,wet,105.6,15.88,6.65,26.258333333333333,174.61791666666667
29,Santo Cristo,1,Rice,2023,dry,72.57,10.15,7.15,25.333333333333332,181.13333333333333
29,Santo Cristo,2,Tomato,2023,dry,74.25,19.69,3.77,36.46333333333333,137.46676666666667
29,Santo Cristo,2,Tomato,2023,wet,102.3,14.41,7.1,36.03,255.813
29,Santo Cristo,3,Corn,2023,wet,88.13,19.23,4.58,28.24,129.3392
29,Santo Cristo,3,Corn,2023,dry,37.48,11.14,3.36,20.298333333333332,68.2024
29,Santo Cristo,4,Onion,2023,wet,40.37,15.88,2.54,44.87833333333333,113.99096666666667
29,Santo Cristo,4,Onion,2023,dry,103.74,15.83,6.55,39.955,261.70525
29,Santo Cristo,5,Eggplant,2023,wet,124.07,19.06,6.51,47.375,308.41125
29,Santo Cristo,5,Eggplant,2023,dry,23.27,8.24,2.82,47.255,133.2591
30,Santo Niño (Pob.),1,Rice,2023,wet,23.84,5.14,4.64,32.65833333333333,151.53466666666665
30,Santo Niño (Pob.),1,Rice,2023,dry,68.81,12.61,5.46,23.545,128.5557
30,Santo Niño (Pob.),2,Tomato,2023,dry,29.05,10.89,2.67,50.59,135.0753
30,Santo Niño (Pob.),2,Tomato,2023,wet,22.0,3.78,5.82,36.19166666666667,210.63550000000004
30,Santo Niño (Pob.),3,Corn,2023,dry,70.61,13.44,5.25,23.151666666666667,121.54625
30,Santo Niño (Pob.),3,Corn,2023,wet,65.35,16.85,3.88,29.726666666666667,115.33946666666667
30,Santo Niño (Pob.),4,Onion,2023,dry,99.59,18.62,5.35,54.545,291.81575
30,Santo Niño (Pob.),4,Onion,2023,wet,43.33,10.01,4.33,39.64666666666667,171.67006666666668
30,Santo Niño (Pob.),5,Eggplant,2023,dry,117.28,21.59,5.43,43.87166666666667,238.22315
30,Santo Niño (Pob.),5,Eggplant,2023,wet,50.07,9.73,5.15,46.166666666666664,237.75833333333333
31,Ascomo,1,Rice,2023,dry,86.55,11.72,7.38,26.27,193.8726
31,Ascomo,1,Rice,2023,wet,141.22,19.75,7.15,29.515,211.03225
31,Ascomo,2,Tomato,2023,wet,69.63,17.32,4.02,55.12166666666667,221.5891
31,Ascomo,2,Tomato,2023,dry,94.9,14.07,6.74,43.4,292.516
31,Ascomo,3,Corn,2023,wet,74.1,16.88,4.39,26.29,115.41309999999999
31,Ascomo,3,Corn,2023,dry,44.54,9.84,4.53,23.473333333333333,106.33420000000001
31,Ascomo,4,Onion,2023,dry,74.33,13.51,5.5,42.663333333333334,234.64833333333334
31,Ascomo,4,Onion,2023,wet,8.72,3.76,2.32,51.95333333333333,120.53173333333332
31,Ascomo,5,Eggplant,2023,wet,91.08,16.1,5.66,43.54,246.4364
31,Ascomo,5,Eggplant,2023,dry,99.38,21.1,4.71,41.99166666666667,197.78075
1,Bancal,1,Rice,2024,wet,126.54,19.88,6.37,34.71666666666667,221.14516666666668
1,Bancal,1,Rice,2024,dry,107.32,15.47,6.94,31.81,220.7614
1,Bancal,2,Tomato,2024,wet,96.59,19.56,4.94,43.666666666666664,215.71333333333334
1,Bancal,2,Tomato,2024,dry,28.17,4.68,6.02,39.61,238.45219999999998
1,Bancal,3,Corn,2024,dry,64.91,14.43,4.5,22.388333333333332,100.74749999999999
1,Bancal,3,Corn,2024,wet,59.73,11.99,4.98,21.428333333333335,106.71310000000001
1,Bancal,4,Onion,2024,wet,31.76,10.33,3.07,46.123333333333335,141.59863333333334
1,Bancal,4,Onion,2024,dry,60.54,12.28,4.93,46.681666666666665,230.14061666666663
1,Bancal,5,Eggplant,2024,wet,75.99,13.42,5.66,66.22166666666666,374.81463333333335
1,Bancal,5,Eggplant,2024,dry,23.01,5.0,4.6,45.93333333333333,211.2933333333333
2,Jose Abad Santos (Siran),1,Rice,2024,wet,108.0,18.51,5.83,36.586666666666666,213.30026666666666
2,Jose Abad Santos (Siran),1,Rice,2024,dry,29.04,5.82,4.99,29.746666666666666,148.43586666666667
2,Jose Abad Santos (Siran),2,Tomato,2024,wet,63.28,14.99,4.22,49.55833333333333,209.13616666666664
2,Jose Abad Santos (Siran),2,Tomato,2024,dry,34.74,9.18,3.78,43.903333333333336,165.9546
2,Jose Abad Santos (Siran),3,Corn,2024,wet,48.46,8.74,5.54,23.358333333333334,129.40516666666667
2,Jose Abad Santos (Siran),3,Corn,2024,dry,58.79,16.29,3.61,28.778333333333332,103.88978333333333
2,Jose Abad Santos (Siran),4,Onion,2024,wet,13.93,4.25,3.28,40.48,132.77439999999999
2,Jose Abad Santos (Siran),4,Onion,2024,dry,58.65,9.75,6.02,47.361666666666665,285.1172333333333
2,Jose Abad Santos (Siran),5,Eggplant,2024,wet,104.47,17.49,5.97,39.36333333333334,234.9991
2,Jose Abad Santos (Siran),5,Eggplant,2024,dry,52.89,12.21,4.33,33.225,143.86425
3,Lambac,1,Rice,2024,dry,56.41,11.12,5.07,29.623333333333335,150.1903
3,Lambac,1,Rice,2024,wet,66.1,12.51,5.28,29.615,156.3672
3,Lambac,2,Tomato,2024,dry,24.11,6.05,3.99,50.62166666666667,201.98045000000002
3,Lambac,2,Tomato,2024,wet,58.2,20.11,2.89,38.05833333333333,109.98858333333332
3,Lambac,3,Corn,2024,dry,56.83,8.67,6.55,20.188333333333333,132.2335833333333
3,Lambac,3,Corn,2024,wet,39.03,5.73,6.81,25.59,174.2679
3,Lambac,4,Onion,2024,wet,88.94,15.43,5.76,41.361666666666665,238.24319999999997
3,Lambac,4,Onion,2024,dry,36.2,9.74,3.72,35.468333333333334,131.9422
3,Lambac,5,Eggplant,2024,dry,27.76,5.92,4.69,44.18833333333333,207.24328333333335
3,Lambac,5,Eggplant,2024,wet,46.75,13.12,3.56,59.94,213.3864
4,Magsaysay,1,Rice,2024,wet,125.16,18.1,6.91,32.41166666666667,223.9646166666667
4,Magsaysay,1,Rice,2024,dry,27.67,6.91,4.0,34.01,136.04
4,Magsaysay,2,Tomato,2024,dry,116.89,21.04,5.56,30.596666666666668,170.11746666666667
4,Magsaysay,2,Tomato,2024,wet,42.91,16.69,2.57,48.41166666666667,124.41798333333332
4,Magsaysay,3,Corn,2024,dry,25.9,5.71,4.54,24.616666666666667,111.75966666666667
4,Magsaysay,3,Corn,2024,wet,78.84,11.48,6.87,28.496666666666666,195.7721
4,Magsaysay,4,Onion,2024,wet,47.88,14.52,3.3,49.04666666666667,161.85399999999998
4,Magsaysay,4,Onion,2024,dry,31.13,11.64,2.67,48.156666666666666,128.57829999999998
4,Magsaysay,5,Eggplant,2024,dry,123.41,18.06,6.83,42.92666666666667,293.18913333333336
4,Magsaysay,5,Eggplant,2024,wet,125.58,18.36,6.84,45.61833333333333,312.0294
5,Maquiapo,1,Rice,2024,dry,35.93,7.67,4.68,31.958333333333332,149.565
5,Maquiapo,1,Rice,2024,wet,83.65,12.61,6.63,34.13333333333333,226.304
5,Maquiapo,2,Tomato,2024,dry,93.11,21.77,4.28,48.35666666666667,206.96653333333336
5,Maquiapo,2,Tomato,2024,wet,49.32,17.33,2.85,37.656666666666666,107.3215
5,Maquiapo,3,Corn,2024,wet,55.37,15.23,3.64,22.881666666666668,83.28926666666668
5,Maquiapo,3,Corn,2024,dry,68.35,11.28,6.06,19.255,116.68529999999998
5,Maquiapo,4,Onion,2024,wet,83.79,20.19,4.15,48.001666666666665,199.20691666666667
5,Maquiapo,4,Onion,2024,dry,66.82,9.38,7.12,34.71333333333333,247.15893333333332
5,Maquiapo,5,Eggplant,2024,dry,67.72,17.47,3.88,49.185,190.83780000000002
5,Maquiapo,5,Eggplant,2024,wet,29.75,5.42,5.49,36.583333333333336,200.84250000000003
6,Natividad,1,Rice,2024,dry,92.44,19.29,4.79,30.183333333333334,144.57816666666668
6,Natividad,1,Rice,2024,wet,76.14,18.36,4.15,32.608333333333334,135.32458333333335
6,Natividad,2,Tomato,2024,wet,30.49,5.43,5.62,47.21333333333333,265.33893333333333
6,Natividad,2,Tomato,2024,dry,47.97,7.31,6.56,36.708333333333336,240.80666666666667
6,Natividad,3,Corn,2024,wet,72.1,18.64,3.87,27.94,108.12780000000001
6,Natividad,3,Corn,2024,dry,16.84,4.07,4.14,22.81,94.43339999999999
6,Natividad,4,Onion,2024,dry,92.39,20.74,4.45,40.44,179.958
6,Natividad,4,Onion,2024,wet,33.51,10.64,3.15,49.425,155.68875
6,Natividad,5,Eggplant,2024,wet,35.66,10.85,3.29,40.251666666666665,132.42798333333332
6,Natividad,5,Eggplant,2024,dry,50.14,10.53,4.76,53.69166666666667,255.57233333333335
7,Plaza Burgos (Pob.),1,Rice,2024,dry,144.43,19.67,7.34,29.751666666666665,218.37723333333332
7,Plaza Burgos (Pob.),1,Rice,2024,wet,119.67,21.33,5.61,29.718333333333334,166.71985
7,Plaza Burgos (Pob.),2,Tomato,2024,dry,30.07,5.73,5.25,34.05166666666667,178.77125
7,Plaza Burgos (Pob.),2,Tomato,2024,wet,29.82,6.32,4.72,31.541666666666668,148.87666666666667
7,Plaza Burgos (Pob.),3,Corn,2024,wet,113.55,19.05,5.96,20.506666666666668,122.21973333333334
7,Plaza Burgos (Pob.),3,Corn,2024,dry,45.26,11.8,3.84,25.155,96.5952
7,Plaza Burgos (Pob.),4,Onion,2024,wet,76.43,11.21,6.82,45.32333333333333,309.1051333333333
7,Plaza Burgos (Pob.),4,Onion,2024,dry,112.21,15.49,7.24,44.23833333333334,320.2855333333334
7,Plaza Burgos (Pob.),5,Eggplant,2024,dry,35.53,13.17,2.7,42.04,113.50800000000001
7,Plaza Burgos (Pob.),5,Eggplant,2024,wet,140.63,18.74,7.5,57.281666666666666,429.6125
8,Pulungmasle,1,Rice,2024,dry,123.58,15.78,7.83,33.33,260.9739
8,Pulungmasle,1,Rice,2024,wet,102.68,15.89,6.46,32.31166666666667,208.73336666666668
8,Pulungmasle,2,Tomato,2024,wet,36.07,9.36,3.85,42.33,162.9705
8,Pulungmasle,2,Tomato,2024,dry,61.57,21.06,2.92,43.541666666666664,127.14166666666665
8,Pulungmasle,3,Corn,2024,dry,81.02,21.0,3.86,22.53,86.9658
8,Pulungmasle,3,Corn,2024,wet,58.7,10.07,5.83,25.048333333333332,146.03178333333332
8,Pulungmasle,4,Onion,2024,dry,11.56,4.12,2.81,43.391666666666666,121.93058333333333
8,Pulungmasle,4,Onion,2024,wet,48.4,11.29,4.29,48.955,210.01695
8,Pulungmasle,5,Eggplant,2024,dry,112.46,18.47,6.09,47.666666666666664,290.28999999999996
8,Pulungmasle,5,Eggplant,2024,wet,36.21,6.22,5.82,39.14666666666667,227.83360000000002
9,Rizal,1,Rice,2024,wet,92.29,13.56,6.81,38.196666666666665,260.11929999999995
9,Rizal,1,Rice,2024,dry,80.05,11.75,6.81,32.115,218.70315
9,Rizal,2,Tomato,2024,wet,93.68,18.38,5.1,46.47833333333333,237.03949999999998
9,Rizal,2,Tomato,2024,dry,18.26,4.96,3.68,49.4,181.792
9,Rizal,3,Corn,2024,wet,79.64,20.25,3.93,25.091666666666665,98.61025
9,Rizal,3,Corn,2024,dry,26.03,7.86,3.31,22.596666666666668,74.79496666666667
9,Rizal,4,Onion,2024,dry,49.1,9.54,5.15,53.755,276.83825
9,Rizal,4,Onion,2024,wet,90.69,16.99,5.34,55.291666666666664,295.2575
9,Rizal,5,Eggplant,2024,wet,33.91,10.31,3.29,51.248333333333335,168.60701666666668
9,Rizal,5,Eggplant,2024,dry,36.7,10.56,3.48,41.265,143.6022
10,San Agustin,1,Rice,2024,wet,31.57,5.85,5.4,32.92333333333333,177.786
10,San Agustin,1,Rice,2024,dry,132.05,18.36,7.19,27.741666666666667,199.46258333333336
10,San Agustin,2,Tomato,2024,dry,23.52,5.55,4.24,41.45666666666666,175.77626666666666
10,San Agustin,2,Tomato,2024,wet,129.63,20.71,6.26,37.615,235.4699
10,San Agustin,3,Corn,2024,wet,21.29,3.76,5.66,32.15,181.969
10,San Agustin,3,Corn,2024,dry,50.2,9.55,5.26,19.983333333333334,105.11233333333334
10,San Agustin,4,Onion,2024,dry,45.62,11.05,4.13,40.00833333333333,165.23441666666665
10,San Agustin,4,Onion,2024,wet,37.82,10.8,3.5,40.275,140.9625
10,San Agustin,5,Eggplant,2024,dry,54.62,9.8,5.57,44.041666666666664,245.31208333333333
10,San Agustin,5,Eggplant,2024,wet,117.77,17.63,6.68,43.81666666666667,292.69533333333334
11,San Antonio,1,Rice,2024,wet,95.87,14.76,6.5,27.13,176.345
11,San Antonio,1,Rice,2024,dry,95.54,17.57,5.44,30.291666666666668,164.7866666666667
11,San Antonio,2,Tomato,2024,wet,96.52,15.08,6.4,35.586666666666666,227.75466666666668
11,San Antonio,2,Tomato,2024,dry,102.15,19.91,5.13,44.666666666666664,229.14
11,San Antonio,3,Corn,2024,dry,84.65,16.31,5.19,24.27,125.96130000000001
11,San Antonio,3,Corn,2024,wet,78.56,18.66,4.21,24.30666666666667,102.33106666666667
11,San Antonio,4,Onion,2024,wet,21.9,6.31,3.47,47.711666666666666,165.55948333333333
11,San Antonio,4,Onion,2024,dry,73.36,10.86,6.76,41.22,278.6472
11,San Antonio,5,Eggplant,2024,wet,154.08,21.83,7.06,41.735,294.6491
11,San Antonio,5,Eggplant,2024,dry,83.21,14.49,5.74,44.54,255.6596
12,San Isidro,1,Rice,2024,dry,79.44,13.67,5.81,22.381666666666668,130.03748333333334
12,San Isidro,1,Rice,2024,wet,44.21,8.25,5.36,34.18666666666667,183.24053333333336
12,San Isidro,2,Tomato,2024,wet,125.34,21.91,5.72,42.788333333333334,244.74926666666667
12,San Isidro,2,Tomato,2024,dry,54.86,8.69,6.31,51.026666666666664,321.9782666666666
12,San Isidro,3,Corn,2024,wet,36.73,6.89,5.33,26.2,139.646
12,San Isidro,3,Corn,2024,dry,60.03,18.78,3.2,22.81,72.992
12,San Isidro,4,Onion,2024,dry,28.32,10.61,2.67,57.00833333333333,152.21224999999998
12,San Isidro,4,Onion,2024,wet,36.4,6.04,6.03,38.333333333333336,231.15000000000003
12,San Isidro,5,Eggplant,2024,wet,115.61,17.26,6.7,60.971666666666664,408.51016666666663
12,San Isidro,5,Eggplant,2024,dry,116.23,14.52,8.0,44.36333333333334,354.9066666666667
13,San Jose,1,Rice,2024,wet,43.89,11.26,3.9,30.333333333333332,118.3
13,San Jose,1,Rice,2024,dry,37.17,8.91,4.17,32.455,135.33735
13,San Jose,2,Tomato,2024,dry,83.0,21.96,3.78,44.93833333333333,169.8669
13,San Jose,2,Tomato,2024,wet,84.77,20.1,4.22,47.78333333333333,201.64566666666664
13,San Jose,3,Corn,2024,dry,16.99,4.73,3.59,25.916666666666668,93.04083333333334
13,San Jose,3,Corn,2024,wet,81.93,13.2,6.21,27.613333333333333,171.4788
13,San Jose,4,Onion,2024,wet,72.29,14.88,4.86,56.375,273.9825
13,San Jose,4,Onion,2024,dry,33.11,13.01,2.54,40.406666666666666,102.63293333333334
13,San Jose,5,Eggplant,2024,dry,83.48,13.84,6.03,41.61833333333333,250.95855
13,San Jose,5,Eggplant,2024,wet,92.37,17.35,5.32,51.60333333333333,274.52973333333335
14,San Juan Bautista,1,Rice,2024,dry,30.55,7.75,3.94,31.83,125.41019999999999
14,San Juan Bautista,1,Rice,2024,wet,136.01,21.92,6.2,30.903333333333332,191.60066666666665
14,San Juan Bautista,2,Tomato,2024,dry,51.82,8.81,5.88,29.705,174.66539999999998
14,San Juan Bautista,2,Tomato,2024,wet,53.17,14.16,3.75,36.50333333333333,136.8875
14,San Juan Bautista,3,Corn,2024,wet,31.09,5.42,5.74,20.485,117.5839
14,San Juan Bautista,3,Corn,2024,dry,54.66,17.31,3.16,28.408333333333335,89.77033333333334
14,San Juan Bautista,4,Onion,2024,dry,106.44,18.79,5.66,45.46,257.3036
14,San Juan Bautista,4,Onion,2024,wet,71.7,19.58,3.66,40.28,147.4248
14,San Juan Bautista,5,Eggplant,2024,wet,39.2,6.53,6.0,46.04,276.24
14,San Juan Bautista,5,Eggplant,2024,dry,124.19,21.48,5.78,47.945,277.1221
15,San Juan Nepomuceno,1,Rice,2024,wet,122.17,21.8,5.6,38.763333333333335,217.07466666666667
15,San Juan Nepomuceno,1,Rice,2024,dry,66.42,14.65,4.53,37.07333333333333,167.94219999999999
15,San Juan Nepomuceno,2,Tomato,2024,dry,65.53,10.25,6.39,45.221666666666664,288.96644999999995
15,San Juan Nepomuceno,2,Tomato,2024,wet,41.23,7.06,5.84,54.255,316.8492
15,San Juan Nepomuceno,3,Corn,2024,dry,49.95,12.46,4.01,21.976666666666667,88.12643333333332
15,San Juan Nepomuceno,3,Corn,2024,wet,19.4,3.94,4.92,20.093333333333334,98.8592
15,San Juan Nepomuceno,4,Onion,2024,dry,44.53,10.33,4.31,42.09,181.4079
15,San Juan Nepomuceno,4,Onion,2024,wet,85.43,18.86,4.53,41.975,190.14675000000003
15,San Juan Nepomuceno,5,Eggplant,2024,dry,34.06,4.96,6.87,44.5,305.71500000000003
15,San Juan Nepomuceno,5,Eggplant,2024,wet,87.78,17.84,4.92,56.791666666666664,279.41499999999996
16,San Matias,1,Rice,2024,wet,116.04,21.53,5.39,27.528333333333332,148.37771666666666
16,San Matias,1,Rice,2024,dry,45.58,6.49,7.02,37.475,263.0745
16,San Matias,2,Tomato,2024,wet,111.91,20.4,5.49,43.348333333333336,237.98235000000003
16,San Matias,2,Tomato,2024,dry,53.36,11.84,4.51,43.02,194.02020000000002
16,San Matias,3,Corn,2024,dry,27.79,6.69,4.15,24.605,102.11075000000001
16,San Matias,3,Corn,2024,wet,115.01,17.07,6.74,21.576666666666668,145.42673333333335
16,San Matias,4,Onion,2024,wet,44.57,11.39,3.91,51.515,201.42365
16,San Matias,4,Onion,2024,dry,10.44,3.77,2.77,52.02333333333333,144.10463333333334
16,San Matias,5,Eggplant,2024,wet,58.05,10.92,5.32,53.22666666666667,283.16586666666666
16,San Matias,5,Eggplant,2024,dry,26.43,4.65,5.68,53.38166666666667,303.20786666666663
17,San Miguel (Betis),1,Rice,2024,dry,107.49,21.98,4.89,32.60333333333333,159.4303
17,San Miguel (Betis),1,Rice,2024,wet,68.32,15.97,4.28,28.605,122.42940000000002
17,San Miguel (Betis),2,Tomato,2024,dry,88.49,21.43,4.13,50.45166666666667,208.36538333333334
17,San Miguel (Betis),2,Tomato,2024,wet,80.0,13.05,6.13,54.303333333333335,332.87943333333334
17,San Miguel (Betis),3,Corn,2024,dry,38.73,7.55,5.13,31.291666666666668,160.52625
17,San Miguel (Betis),3,Corn,2024,wet,28.05,6.51,4.31,26.045,112.25395
17,San Miguel (Betis),4,Onion,2024,dry,83.99,18.23,4.61,47.153333333333336,217.3768666666667
17,San Miguel (Betis),4,Onion,2024,wet,101.66,16.14,6.3,45.31,285.45300000000003
17,San Miguel (Betis),5,Eggplant,2024,wet,113.42,16.29,6.96,46.57,324.1272
17,San Miguel (Betis),5,Eggplant,2024,dry,65.27,16.05,4.07,43.505,177.06535000000002
18,San Nicolas 1st,1,Rice,2024,wet,29.61,6.36,4.66,37.065,172.72289999999998
18,San Nicolas 1st,1,Rice,2024,dry,83.54,14.6,5.72,25.106666666666666,143.61013333333332
18,San Nicolas 1st,2,Tomato,2024,dry,46.35,8.07,5.74,40.086666666666666,230.09746666666666
18,San Nicolas 1st,2,Tomato,2024,wet,62.54,13.2,4.74,35.73,169.3602
18,San Nicolas 1st,3,Corn,2024,wet,71.13,14.36,4.95,25.81833333333333,127.80075
18,San Nicolas 1st,3,Corn,2024,dry,19.8,4.27,4.64,23.525,109.15599999999999
18,San Nicolas 1st,4,Onion,2024,wet,65.26,16.52,3.95,43.365,171.29175
18,San Nicolas 1st,4,Onion,2024,dry,31.41,6.81,4.61,44.00333333333333,202.85536666666667
18,San Nicolas 1st,5,Eggplant,2024,wet,44.75,13.02,3.44,49.55166666666667,170.45773333333335
18,San Nicolas 1st,5,Eggplant,2024,dry,79.4,14.84,5.35,59.891666666666666,320.42041666666665
19,San Nicolas 2nd,1,Rice,2024,dry,59.57,13.15,4.53,27.47833333333333,124.47685
19,San Nicolas 2nd,1,Rice,2024,wet,27.35,4.99,5.48,30.37,166.4276
19,San Nicolas 2nd,2,Tomato,2024,wet,62.42,12.36,5.05,51.545,260.30225
19,San Nicolas 2nd,2,Tomato,2024,dry,90.22,16.49,5.47,40.40833333333333,221.03358333333333
19,San Nicolas 2nd,3,Corn,2024,dry,45.62,15.88,2.87,28.198333333333334,80.92921666666668
19,San Nicolas 2nd,3,Corn,2024,wet,81.6,15.66,5.21,24.058333333333334,125.34391666666667
19,San Nicolas 2nd,4,Onion,2024,dry,51.04,15.03,3.4,35.446666666666665,120.51866666666666
19,San Nicolas 2nd,4,Onion,2024,wet,90.77,17.13,5.3,54.46,288.638
19,San Nicolas 2nd,5,Eggplant,2024,wet,28.29,4.5,6.29,46.94166666666667,295.2630833333334
19,San Nicolas 2nd,5,Eggplant,2024,dry,40.0,13.99,2.86,41.97,120.0342
20,San Pablo,1,Rice,2024,dry,30.06,5.88,5.11,31.59,161.4249
20,San Pablo,1,Rice,2024,wet,22.96,5.6,4.1,37.87166666666667,155.27383333333333
20,San Pablo,2,Tomato,2024,dry,16.17,3.86,4.19,44.596666666666664,186.86003333333335
20,San Pablo,2,Tomato,2024,wet,40.93,7.45,5.49,40.901666666666664,224.55015
20,San Pablo,3,Corn,2024,dry,88.78,13.53,6.56,22.658333333333335,148.63866666666667
20,San Pablo,3,Corn,2024,wet,108.87,20.98,5.19,26.171666666666667,135.83095
20,San Pablo,4,Onion,2024,dry,91.63,11.93,7.68,54.781666666666666,420.72319999999996
20,San Pablo,4,Onion,2024,wet,17.92,4.28,4.19,35.48833333333334,148.69611666666668
20,San Pablo,5,Eggplant,2024,dry,56.11,10.85,5.17,44.656666666666666,230.87496666666667
20,San Pablo,5,Eggplant,2024,wet,66.61,15.37,4.33,37.748333333333335,163.45028333333335
21,San Pedro,1,Rice,2024,dry,56.07,9.69,5.79,27.786666666666665,160.88479999999998
21,San Pedro,1,Rice,2024,wet,70.91,15.04,4.71,33.52333333333333,157.8949
21,San Pedro,2,Tomato,2024,wet,23.96,7.29,3.29,32.21333333333333,105.98186666666666
21,San Pedro,2,Tomato,2024,dry,64.96,14.09,4.61,34.056666666666665,157.00123333333335
21,San Pedro,3,Corn,2024,wet,63.85,13.73,4.65,25.083333333333332,116.6375
21,San Pedro,3,Corn,2024,dry,39.7,9.87,4.02,24.78,99.6156
21,San Pedro,4,Onion,2024,wet,64.05,11.15,5.74,54.66,313.7484
21,San Pedro,4,Onion,2024,dry,44.63,8.27,5.4,44.01,237.654
21,San Pedro,5,Eggplant,2024,wet,24.57,7.79,3.15,51.87833333333333,163.41674999999998
21,San Pedro,5,Eggplant,2024,dry,39.38,7.79,5.06,38.23833333333334,193.48596666666666
22,San Rafael (Duck Island),1,Rice,2024,wet,140.01,20.05,6.98,29.233333333333334,204.0486666666667
22,San Rafael (Duck Island),1,Rice,2024,dry,96.73,12.72,7.6,36.166666666666664,274.8666666666666
22,San Rafael (Duck Island),2,Tomato,2024,dry,33.29,6.12,5.44,43.75333333333333,238.01813333333334
22,San Rafael (Duck Island),2,Tomato,2024,wet,106.78,18.14,5.89,39.745,234.09804999999997
22,San Rafael (Duck Island),3,Corn,2024,dry,34.7,11.49,3.02,22.936666666666667,69.26873333333333
22,San Rafael (Duck Island),3,Corn,2024,wet,117.51,20.38,5.77,20.856666666666666,120.34296666666665
22,San Rafael (Duck Island),4,Onion,2024,wet,115.7,17.73,6.53,53.86833333333333,351.7602166666667
22,San Rafael (Duck Island),4,Onion,2024,dry,41.89,11.31,3.7,41.75833333333333,154.50583333333333
22,San Rafael (Duck Island),5,Eggplant,2024,dry,78.96,16.2,4.87,49.123333333333335,239.23063333333334
22,San Rafael (Duck Island),5,Eggplant,2024,wet,52.63,16.05,3.28,45.13,148.0264
23,San Roque,1,Rice,2024,wet,113.61,18.47,6.15,34.74166666666667,213.66125000000002
23,San Roque,1,Rice,2024,dry,85.37,13.44,6.35,31.966666666666665,202.98833333333332
23,San Roque,2,Tomato,2024,wet,61.54,15.1,4.08,38.16833333333334,155.72680000000003
23,San Roque,2,Tomato,2024,dry,103.41,18.48,5.6,45.465,254.604
23,San Roque,3,Corn,2024,wet,51.76,10.53,4.92,26.035,128.0922
23,San Roque,3,Corn,2024,dry,56.5,9.55,5.92,26.453333333333333,156.60373333333334
23,San Roque,4,Onion,2024,wet,74.91,14.1,5.31,53.431666666666665,283.72214999999994
23,San Roque,4,Onion,2024,dry,48.96,7.94,6.17,54.955,339.07235
